timestamp,roll,pitch,yaw,vgx,vgy,vgz,ax,ay,az,h,t_flight
1672459050.5905683,0.0,0.0,3.0892327760299634,0.0,0.0,-0.06,0.15,-0.11,-9.33,0.1,50.0
1672459050.6062703,0.0,0.0,3.0892327760299634,0.0,0.0,-0.06,0.15,-0.11,-9.33,0.1,50.0
1672459050.621617,0.0,0.0,3.0892327760299634,0.0,0.0,-0.05,0.01,-0.07,-9.21,0.1,50.0
1672459050.6365206,0.0,0.0,3.0892327760299634,0.0,0.0,-0.05,0.01,-0.07,-9.21,0.1,50.0
1672459050.6527412,0.0,0.0,3.0892327760299634,0.0,0.0,-0.05,0.01,-0.07,-9.21,0.1,50.0
1672459050.6680944,0.0,0.0,3.0892327760299634,0.0,0.0,-0.05,0.01,-0.07,-9.21,0.1,50.0
1672459050.684448,0.0,0.0,3.0892327760299634,0.0,0.0,-0.05,0.01,-0.07,-9.21,0.1,50.0
1672459050.7008092,0.0,0.0,3.0892327760299634,0.0,0.0,-0.05,0.01,-0.07,-9.21,0.1,50.0
1672459050.7172806,0.0,0.0,3.0892327760299634,0.0,0.0,-0.04,0.06,-0.07,-9.03,0.2,51.0
1672459050.7330942,0.0,0.0,3.0892327760299634,0.0,0.0,-0.04,0.06,-0.07,-9.03,0.2,51.0
1672459050.7480652,0.0,0.0,3.0892327760299634,0.0,0.0,-0.04,0.06,-0.07,-9.03,0.2,51.0
1672459050.7630255,0.0,0.0,3.0892327760299634,0.0,0.0,-0.04,0.06,-0.07,-9.03,0.2,51.0
1672459050.778543,0.0,0.0,3.0892327760299634,0.0,0.0,-0.04,0.06,-0.07,-9.03,0.2,51.0
1672459050.7935133,0.0,0.0,3.0892327760299634,0.0,0.0,-0.04,0.06,-0.07,-9.03,0.2,51.0
1672459050.8087797,0.0,0.0,3.0892327760299634,0.0,0.0,-0.04,0.06,-0.07,-9.03,0.2,51.0
1672459050.8241844,0.0,0.0,3.0892327760299634,0.0,0.0,-0.03,0.02,-0.05,-8.99,0.2,51.0
1672459050.839388,0.0,0.0,3.0892327760299634,0.0,0.0,-0.03,0.02,-0.05,-8.99,0.2,51.0
1672459050.8545508,0.0,0.0,3.0892327760299634,0.0,0.0,-0.03,0.02,-0.05,-8.99,0.2,51.0
1672459050.8695273,0.0,0.0,3.0892327760299634,0.0,0.0,-0.03,0.02,-0.05,-8.99,0.2,51.0
1672459050.884636,0.0,0.0,3.0892327760299634,0.0,0.0,-0.03,0.02,-0.05,-8.99,0.2,51.0
1672459050.9001951,0.0,0.0,3.0892327760299634,0.0,0.0,-0.03,0.02,-0.05,-8.99,0.2,51.0
1672459050.9151433,0.0,0.0,3.0892327760299634,0.0,0.0,-0.03,0.02,-0.05,-8.99,0.2,51.0
1672459050.9307685,0.0,0.0,3.0892327760299634,0.0,0.0,-0.02,-0.08,0.18,-9.19,0.3,51.0
1672459050.9459867,0.0,0.0,3.0892327760299634,0.0,0.0,-0.02,-0.08,0.18,-9.19,0.3,51.0
1672459050.9615996,0.0,0.0,3.0892327760299634,0.0,0.0,-0.02,-0.08,0.18,-9.19,0.3,51.0
1672459050.977098,0.0,0.0,3.0892327760299634,0.0,0.0,-0.02,-0.08,0.18,-9.19,0.3,51.0
1672459050.9924278,0.0,0.0,3.0892327760299634,0.0,0.0,-0.02,-0.08,0.18,-9.19,0.3,51.0
1672459051.0078843,0.0,0.0,3.0892327760299634,0.0,0.0,-0.02,-0.08,0.18,-9.19,0.3,51.0
1672459051.0232415,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.16,-0.08,-9.12,0.3,51.0
1672459051.0379937,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.16,-0.08,-9.12,0.3,51.0
1672459051.0529892,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.16,-0.08,-9.12,0.3,51.0
1672459051.0681167,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.16,-0.08,-9.12,0.3,51.0
1672459051.0831752,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.16,-0.08,-9.12,0.3,51.0
1672459051.0981655,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.16,-0.08,-9.12,0.3,51.0
1672459051.113338,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.16,-0.08,-9.12,0.3,51.0
1672459051.1289513,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.06,0.03,-9.19,0.3,51.0
1672459051.1438575,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.06,0.03,-9.19,0.3,51.0
1672459051.159491,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.06,0.03,-9.19,0.3,51.0
1672459051.1750226,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.06,0.03,-9.19,0.3,51.0
1672459051.1909814,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.06,0.03,-9.19,0.3,51.0
1672459051.2057724,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.06,0.03,-9.19,0.3,51.0
1672459051.221573,0.0,0.0,3.0892327760299634,0.0,0.0,-0.01,0.06,0.03,-9.19,0.3,51.0
1672459051.2378566,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.02,0.0,-9.2,0.4,51.0
1672459051.253842,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.02,0.0,-9.2,0.4,51.0
1672459051.269334,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.02,0.0,-9.2,0.4,51.0
1672459051.2841437,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.06,0.0,-9.4,0.4,51.0
1672459051.2991657,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.06,0.0,-9.4,0.4,51.0
1672459051.3138473,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.06,0.0,-9.4,0.4,51.0
1672459051.328793,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.06,0.0,-9.4,0.4,51.0
1672459051.344049,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.06,0.0,-9.4,0.4,51.0
1672459051.3595006,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.06,0.0,-9.4,0.4,51.0
1672459051.3744984,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.06,0.0,-9.4,0.4,51.0
1672459051.391108,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.06,0.0,-9.4,0.4,51.0
1672459051.4059126,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.06,0.0,-9.4,0.4,51.0
1672459051.4210038,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.06,0.0,-9.4,0.4,51.0
1672459051.4357724,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.03,0.05,-9.66,0.4,51.0
1672459051.4509625,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.03,0.05,-9.66,0.4,51.0
1672459051.4662185,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.03,0.05,-9.66,0.4,51.0
1672459051.481087,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.03,0.05,-9.66,0.4,51.0
1672459051.4966419,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.03,0.05,-9.66,0.4,51.0
1672459051.51168,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.03,0.05,-9.66,0.4,51.0
1672459051.5265844,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.03,0.05,-9.66,0.4,51.0
1672459051.5419624,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.09,-0.17,-9.29,0.4,51.0
1672459051.5574975,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.09,-0.17,-9.29,0.4,51.0
1672459051.5723803,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.09,-0.17,-9.29,0.4,51.0
1672459051.5874772,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.01,-0.03,-9.6,0.4,51.0
1672459051.60246,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.01,-0.03,-9.6,0.4,51.0
1672459051.6185687,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.01,-0.03,-9.6,0.4,51.0
1672459051.633355,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.01,-0.03,-9.6,0.4,51.0
1672459051.648147,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.01,-0.03,-9.6,0.4,51.0
1672459051.6631193,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.01,-0.03,-9.6,0.4,51.0
1672459051.6782408,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.01,-0.03,-9.6,0.4,51.0
1672459051.6935318,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.19,0.26,-9.63,0.4,52.0
1672459051.7084868,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.19,0.26,-9.63,0.4,52.0
1672459051.723837,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.19,0.26,-9.63,0.4,52.0
1672459051.7389147,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.19,0.26,-9.63,0.4,52.0
1672459051.7546673,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.19,0.26,-9.63,0.4,52.0
1672459051.7696269,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,-0.19,0.26,-9.63,0.4,52.0
1672459051.7842612,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.21,0.12,-9.88,0.4,52.0
1672459051.7993748,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.21,0.12,-9.88,0.4,52.0
1672459051.8149724,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.21,0.12,-9.88,0.4,52.0
1672459051.8300772,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.21,0.12,-9.88,0.4,52.0
1672459051.8450723,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.21,0.12,-9.88,0.4,52.0
1672459051.8604174,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.21,0.12,-9.88,0.4,52.0
1672459051.875644,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.21,0.12,-9.88,0.4,52.0
1672459051.8908484,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.37,-0.23,-9.86,0.5,52.0
1672459051.9061294,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.37,-0.23,-9.86,0.5,52.0
1672459051.9211378,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.37,-0.23,-9.86,0.5,52.0
1672459051.9363537,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.37,-0.23,-9.86,0.5,52.0
1672459051.9524627,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.37,-0.23,-9.86,0.5,52.0
1672459051.9678795,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.37,-0.23,-9.86,0.5,52.0
1672459051.9835129,0.0,0.0,3.0892327760299634,0.0,0.0,0.0,0.37,-0.23,-9.86,0.5,52.0
1672459051.998549,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.03,-0.18,-9.61,0.5,52.0
1672459052.0141125,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.03,-0.18,-9.61,0.5,52.0
1672459052.029349,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.03,-0.18,-9.61,0.5,52.0
1672459052.044784,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.03,-0.18,-9.61,0.5,52.0
1672459052.060006,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.03,-0.18,-9.61,0.5,52.0
1672459052.0753157,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.03,-0.18,-9.61,0.5,52.0
1672459052.090697,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,0.25,-10.08,0.5,52.0
1672459052.1063924,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,0.25,-10.08,0.5,52.0
1672459052.1215541,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,0.25,-10.08,0.5,52.0
1672459052.1367736,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,0.25,-10.08,0.5,52.0
1672459052.1520867,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,0.25,-10.08,0.5,52.0
1672459052.1669238,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,0.25,-10.08,0.5,52.0
1672459052.1826766,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,0.25,-10.08,0.5,52.0
1672459052.1983345,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,-0.16,-9.45,0.5,52.0
1672459052.2131906,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,-0.16,-9.45,0.5,52.0
1672459052.2288215,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,-0.16,-9.45,0.5,52.0
1672459052.2443595,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,-0.16,-9.45,0.5,52.0
1672459052.2593753,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,-0.16,-9.45,0.5,52.0
1672459052.2745872,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,-0.16,-9.45,0.5,52.0
1672459052.2900593,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.06,-0.16,-9.45,0.5,52.0
1672459052.3050044,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.24,0.19,-9.92,0.5,52.0
1672459052.3200781,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.24,0.19,-9.92,0.5,52.0
1672459052.3349092,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.24,0.19,-9.92,0.5,52.0
1672459052.3498952,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.24,0.19,-9.92,0.5,52.0
1672459052.3652415,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.24,0.19,-9.92,0.5,52.0
1672459052.381541,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,-0.24,0.19,-9.92,0.5,52.0
1672459052.3971074,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.01,-0.2,-9.64,0.5,52.0
1672459052.4137733,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.01,-0.2,-9.64,0.5,52.0
1672459052.4298658,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.01,-0.2,-9.64,0.5,52.0
1672459052.4461644,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.01,-0.2,-9.64,0.5,52.0
1672459052.462821,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.01,-0.2,-9.64,0.5,52.0
1672459052.478114,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.01,-0.2,-9.64,0.5,52.0
1672459052.495109,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.01,-0.2,-9.64,0.5,52.0
1672459052.509836,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.23,0.05,-10.4,0.5,52.0
1672459052.525419,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.23,0.05,-10.4,0.5,52.0
1672459052.5408938,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.23,0.05,-10.4,0.5,52.0
1672459052.5561569,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.23,0.05,-10.4,0.5,52.0
1672459052.572079,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.23,0.05,-10.4,0.5,52.0
1672459052.587312,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.23,0.05,-10.4,0.5,52.0
1672459052.602862,0.0,0.0,3.0892327760299634,0.0,0.0,0.01,0.19,-0.05,-10.3,0.5,52.0
